genome_entry,SMPARIOC,144413
SMPARIOC,1,NA,NA,lipB,Metabolism
SMPARIOC,31,142.0,+,lipB,Metabolism
SMPARIOC,61,172.0,+,lipB,Metabolism
SMPARIOC,91,208.0,+,lipB,Metabolism
SMPARIOC,121,238.0,+,lipB,Metabolism
SMPARIOC,151,268.0,+,lipB,Metabolism
SMPARIOC,181,298.0,+,lipB,Metabolism
SMPARIOC,211,328.0,+,lipB,Metabolism
SMPARIOC,241,358.0,+,lipB,Metabolism
SMPARIOC,271,388.0,+,lipB,Metabolism
SMPARIOC,301,418.0,+,lipB,Metabolism
SMPARIOC,331,NA,NA,lipB,Metabolism
SMPARIOC,361,475.0,+,lipB,Metabolism
SMPARIOC,391,NA,NA,lipB,Metabolism
SMPARIOC,421,NA,NA,lipB,Metabolism
SMPARIOC,451,NA,NA,lipB,Metabolism
SMPARIOC,481,128405.0,+,lipB,Metabolism
SMPARIOC,511,128375.0,+,lipB,Metabolism
SMPARIOC,541,128345.0,+,lipB,Metabolism
SMPARIOC,571,NA,NA,NA,NA
SMPARIOC,601,NA,NA,NA,NA
SMPARIOC,631,NA,NA,NA,NA
SMPARIOC,661,NA,NA,NA,NA
SMPARIOC,691,NA,NA,valS,Genetic_information_processing
SMPARIOC,721,2073.0,+,valS,Genetic_information_processing
SMPARIOC,751,2103.0,+,valS,Genetic_information_processing
SMPARIOC,781,2133.0,+,valS,Genetic_information_processing
SMPARIOC,811,2163.0,+,valS,Genetic_information_processing
SMPARIOC,841,2193.0,+,valS,Genetic_information_processing
SMPARIOC,871,2223.0,+,valS,Genetic_information_processing
SMPARIOC,901,2253.0,+,valS,Genetic_information_processing
SMPARIOC,931,2283.0,+,valS,Genetic_information_processing
SMPARIOC,961,2313.0,+,valS,Genetic_information_processing
SMPARIOC,991,2343.0,+,valS,Genetic_information_processing
SMPARIOC,1021,2373.0,+,valS,Genetic_information_processing
SMPARIOC,1051,2403.0,+,valS,Genetic_information_processing
SMPARIOC,1081,2433.0,+,valS,Genetic_information_processing
SMPARIOC,1111,2463.0,+,valS,Genetic_information_processing
SMPARIOC,1141,2493.0,+,valS,Genetic_information_processing
SMPARIOC,1171,2523.0,+,valS,Genetic_information_processing
SMPARIOC,1201,2553.0,+,valS,Genetic_information_processing
SMPARIOC,1231,2583.0,+,valS,Genetic_information_processing
SMPARIOC,1261,2613.0,+,valS,Genetic_information_processing
SMPARIOC,1291,2643.0,+,valS,Genetic_information_processing
SMPARIOC,1321,2667.0,+,valS,Genetic_information_processing
SMPARIOC,1351,2697.0,+,valS,Genetic_information_processing
SMPARIOC,1381,2727.0,+,valS,Genetic_information_processing
SMPARIOC,1411,2757.0,+,valS,Genetic_information_processing
SMPARIOC,1441,2787.0,+,valS,Genetic_information_processing
SMPARIOC,1471,2817.0,+,valS,Genetic_information_processing
SMPARIOC,1501,2847.0,+,valS,Genetic_information_processing
SMPARIOC,1531,2877.0,+,valS,Genetic_information_processing
SMPARIOC,1561,2907.0,+,valS,Genetic_information_processing
SMPARIOC,1591,2937.0,+,valS,Genetic_information_processing
SMPARIOC,1621,2967.0,+,valS,Genetic_information_processing
SMPARIOC,1651,2997.0,+,valS,Genetic_information_processing
SMPARIOC,1681,3027.0,+,valS,Genetic_information_processing
SMPARIOC,1711,3057.0,+,valS,Genetic_information_processing
SMPARIOC,1741,3087.0,+,valS,Genetic_information_processing
SMPARIOC,1771,3117.0,+,valS,Genetic_information_processing
SMPARIOC,1801,3147.0,+,valS,Genetic_information_processing
SMPARIOC,1831,3177.0,+,valS,Genetic_information_processing
SMPARIOC,1861,3207.0,+,valS,Genetic_information_processing
